 04/06/2020 14:41:47
   RUN    YR MONTH     CAWT  EFFORT
    63  2002     6  760.346   0.038
    63  2002     7  744.052   0.036
    63  2002     8  866.982   0.042
    63  2002     9  777.845   0.041
    63  2002    10  927.809   0.048
    63  2002    11  864.038   0.045
    63  2002    12  870.029   0.047
    63  2003     1  905.995   0.036
    63  2003     2  887.656   0.035
    63  2003     3  895.780   0.034
    63  2003     4  984.139   0.039
    63  2003     5 1006.987   0.039
    63  2003     6 1021.414   0.040
    63  2003     7 1068.623   0.040
    63  2003     8  983.006   0.040
    63  2003     9 1061.308   0.040
    63  2003    10 1082.689   0.041
    63  2003    11 1092.505   0.041
    63  2003    12 1058.813   0.040
    63  2004     1  958.118   0.033
    63  2004     2 1114.252   0.036
    63  2004     3  945.812   0.033
    63  2004     4  950.345   0.030
    63  2004     5  999.840   0.031
    63  2004     6 1033.961   0.031
    63  2004     7  934.231   0.031
    63  2004     8  940.513   0.030
    63  2004     9 1072.762   0.034
    63  2004    10 1042.330   0.033
    63  2004    11 1017.190   0.032
    63  2004    12 1022.479   0.031
    63  2005     1  990.244   0.034
    63  2005     2  945.062   0.033
    63  2005     3 1003.082   0.034
    63  2005     4  979.665   0.035
    63  2005     5 1027.954   0.034
    63  2005     6 1009.199   0.035
    63  2005     7 1003.302   0.035
    63  2005     8 1009.561   0.034
    63  2005     9  901.826   0.031
    63  2005    10  993.319   0.033
    63  2005    11  918.639   0.032
    63  2005    12  909.216   0.031
    63  2006     1 1019.013   0.037
    63  2006     2 1012.939   0.036
    63  2006     3  954.125   0.034
    63  2006     4 1023.538   0.034
    63  2006     5  984.238   0.035
    63  2006     6  966.571   0.036
    63  2006     7  957.313   0.036
    63  2006     8  923.062   0.032
    63  2006     9  926.142   0.034
    63  2006    10  912.924   0.033
    63  2006    11  963.801   0.035
    63  2006    12  992.576   0.035
    63  2007     1  927.366   0.035
    63  2007     2  934.329   0.034
    63  2007     3  947.584   0.034
    63  2007     4  845.965   0.032
    63  2007     5  928.609   0.035
    63  2007     6  959.803   0.035
    63  2007     7  899.853   0.035
    63  2007     8  987.765   0.035
    63  2007     9 1006.837   0.036
    63  2007    10  945.076   0.035
    63  2007    11  976.308   0.035
    63  2007    12  973.729   0.036
    63  2008     1 1089.292   0.038
    63  2008     2  997.304   0.036
    63  2008     3 1055.777   0.038
    63  2008     4  915.766   0.033
    63  2008     5  948.221   0.033
    63  2008     6  959.424   0.034
    63  2008     7 1007.468   0.034
    63  2008     8  984.732   0.034
    63  2008     9  970.109   0.033
    63  2008    10  952.133   0.032
    63  2008    11  873.879   0.032
    63  2008    12  949.415   0.033
    63  2009     1  911.849   0.032
    63  2009     2  943.286   0.034
    63  2009     3  890.802   0.033
    63  2009     4  994.231   0.036
    63  2009     5  992.228   0.036
    63  2009     6  950.708   0.037
    63  2009     7 1042.915   0.039
    63  2009     8  994.792   0.038
    63  2009     9 1001.109   0.040
    63  2009    10  973.126   0.039
    63  2009    11 1131.533   0.043
    63  2009    12 1180.874   0.045
    63  2010     1 1163.445   0.036
    63  2010     2 1150.070   0.036
    63  2010     3 1146.868   0.038
    63  2010     4 1140.160   0.038
    63  2010     5 1094.324   0.037
    63  2010     6 1165.518   0.038
    63  2010     7 1115.452   0.038
    63  2010     8 1259.037   0.040
    63  2010     9 1071.737   0.036
    63  2010    10 1163.473   0.037
    63  2010    11 1183.181   0.038
    63  2010    12 1205.439   0.039
    63  2011     1 1173.661   0.034
    63  2011     2 1184.374   0.033
    63  2011     3 1288.534   0.036
    63  2011     4 1179.449   0.033
    63  2011     5 1215.647   0.033
    63  2011     6 1223.507   0.034
    63  2011     7 1188.716   0.032
    63  2011     8 1145.721   0.031
    63  2011     9 1222.436   0.033
    63  2011    10 1183.312   0.031
    63  2011    11 1218.045   0.031
    63  2011    12 1078.993   0.029
    63  2012     1 1122.038   0.033
    63  2012     2 1096.273   0.034
    63  2012     3 1113.220   0.034
    63  2012     4 1095.563   0.033
    63  2012     5 1148.788   0.033
    63  2012     6 1051.743   0.032
    63  2012     7 1137.661   0.033
    63  2012     8 1089.779   0.031
    63  2012     9 1010.344   0.029
    63  2012    10 1066.205   0.031
    63  2012    11 1140.659   0.031
    63  2012    12 1042.610   0.031
    63  2013     1 1048.064   0.035
    63  2013     2 1154.502   0.037
    63  2013     3 1020.824   0.033
    63  2013     4 1018.777   0.034
    63  2013     5 1034.932   0.036
    63  2013     6 1076.855   0.038
    63  2013     7 1078.548   0.039
    63  2013     8 1128.014   0.039
    63  2013     9 1049.342   0.037
    63  2013    10 1204.809   0.043
    63  2013    11 1066.683   0.037
    63  2013    12 1136.582   0.042
    63  2014     1 1178.688   0.034
    63  2014     2 1242.766   0.036
    63  2014     3 1243.736   0.038
    63  2014     4 1144.426   0.035
    63  2014     5 1280.390   0.039
    63  2014     6 1222.332   0.038
    63  2014     7 1329.887   0.041
    63  2014     8 1292.469   0.039
    63  2014     9 1306.283   0.039
    63  2014    10 1339.045   0.040
    63  2014    11 1318.117   0.040
    63  2014    12 1218.717   0.038
    63  2015     1 1259.893   0.033
    63  2015     2 1206.713   0.034
    63  2015     3 1232.275   0.034
    63  2015     4 1171.259   0.031
    63  2015     5 1302.038   0.034
    63  2015     6 1359.996   0.034
    63  2015     7 1375.575   0.035
    63  2015     8 1225.679   0.031
    63  2015     9 1337.667   0.034
    63  2015    10 1315.578   0.034
    63  2015    11 1294.078   0.033
    63  2015    12 1328.331   0.034
    63  2016     1 1336.141   0.035
    63  2016     2 1260.389   0.033
    63  2016     3 1290.183   0.035
    63  2016     4 1291.540   0.034
    63  2016     5 1358.248   0.036
    63  2016     6 1320.351   0.035
    63  2016     7 1232.132   0.032
    63  2016     8 1243.541   0.034
    63  2016     9 1206.946   0.031
    63  2016    10 1381.433   0.035
    63  2016    11 1203.781   0.032
    63  2016    12 1297.303   0.033
    63  2017     1 1279.200   0.034
    63  2017     2 1343.867   0.035
    63  2017     3 1293.591   0.035
    63  2017     4 1203.514   0.033
    63  2017     5 1244.668   0.033
    63  2017     6 1328.190   0.035
    63  2017     7 1284.375   0.034
    63  2017     8 1347.377   0.035
    63  2017     9 1205.811   0.032
    63  2017    10 1232.373   0.033
    63  2017    11 1149.090   0.030
    63  2017    12 1217.936   0.032
    63  2018     1 1183.755   0.034
    63  2018     2 1174.113   0.033
    63  2018     3 1219.007   0.034
    63  2018     4 1123.662   0.032
    63  2018     5 1165.242   0.033
    63  2018     6 1133.194   0.032
    63  2018     7 1243.276   0.034
    63  2018     8 1206.774   0.034
    63  2018     9 1186.950   0.032
    63  2018    10 1150.657   0.031
    63  2018    11 1144.242   0.031
    63  2018    12 1179.450   0.032
    63  2019     1 1176.080   0.035
    63  2019     2 1213.077   0.038
    63  2019     3 1137.048   0.036
    63  2019     4 1102.632   0.034
    63  2019     5 1065.091   0.032
    63  2019     6 1045.498   0.032
    63  2019     7 1033.123   0.032
    63  2019     8 1111.497   0.033
    63  2019     9 1026.193   0.032
    63  2019    10 1042.510   0.033
    63  2019    11  974.698   0.031
    63  2019    12  969.937   0.030
    64  1990     1 1028.484   0.034
    64  1990     2 1053.696   0.035
    64  1990     3  966.256   0.033
    64  1990     4 1026.984   0.034
    64  1990     5 1056.301   0.035
    64  1990     6 1104.833   0.037
    64  1990     7 1014.109   0.035
    64  1990     8 1040.367   0.034
    64  1990     9 1016.861   0.034
    64  1990    10 1094.964   0.036
    64  1990    11 1040.831   0.035
    64  1990    12 1066.320   0.034
    64  1991     1 1090.332   0.035
    64  1991     2  969.110   0.033
    64  1991     3 1038.028   0.036
    64  1991     4 1068.837   0.037
    64  1991     5 1063.996   0.035
    64  1991     6 1003.088   0.035
    64  1991     7  975.484   0.033
    64  1991     8  964.447   0.033
    64  1991     9  997.011   0.034
    64  1991    10 1001.075   0.035
    64  1991    11 1013.159   0.033
    64  1991    12 1085.012   0.036
    64  1992     1 1022.935   0.036
    64  1992     2 1033.408   0.035
    64  1992     3 1040.044   0.035
    64  1992     4 1066.611   0.036
    64  1992     5 1017.769   0.034
    64  1992     6  976.533   0.033
    64  1992     7 1084.985   0.036
    64  1992     8 1040.262   0.036
    64  1992     9 1138.652   0.038
    64  1992    10 1056.380   0.035
    64  1992    11 1061.212   0.035
    64  1992    12 1038.984   0.036
    64  1993     1  995.249   0.033
    64  1993     2 1022.156   0.036
    64  1993     3 1067.047   0.036
    64  1993     4  979.482   0.035
    64  1993     5 1082.983   0.037
    64  1993     6 1037.043   0.036
    64  1993     7  995.075   0.035
    64  1993     8  947.313   0.034
    64  1993     9  987.538   0.034
    64  1993    10  920.039   0.032
    64  1993    11  976.490   0.034
    64  1993    12 1023.304   0.036
    64  1994     1 1049.144   0.034
    64  1994     2  959.214   0.033
    64  1994     3 1093.371   0.035
    64  1994     4 1011.200   0.035
    64  1994     5  997.724   0.034
    64  1994     6 1106.738   0.038
    64  1994     7 1136.390   0.039
    64  1994     8 1035.335   0.034
    64  1994     9 1048.899   0.037
    64  1994    10 1076.932   0.038
    64  1994    11 1038.704   0.037
    64  1994    12 1065.767   0.037
    64  1995     1 1169.916   0.035
    64  1995     2 1188.383   0.037
    64  1995     3 1186.185   0.036
    64  1995     4 1191.099   0.037
    64  1995     5 1145.497   0.037
    64  1995     6 1209.746   0.037
    64  1995     7 1073.821   0.034
    64  1995     8 1127.695   0.034
    64  1995     9 1136.932   0.036
    64  1995    10 1176.325   0.037
    64  1995    11 1095.416   0.034
    64  1995    12 1104.537   0.032
    64  1996     1 1197.269   0.036
    64  1996     2 1086.345   0.033
    64  1996     3 1052.292   0.032
    64  1996     4 1109.208   0.033
    64  1996     5 1007.181   0.030
    64  1996     6 1031.278   0.030
    64  1996     7 1096.558   0.032
    64  1996     8 1063.056   0.031
    64  1996     9 1071.829   0.032
    64  1996    10 1092.417   0.030
    64  1996    11 1061.611   0.031
    64  1996    12 1070.388   0.030
    64  1997     1  962.673   0.032
    64  1997     2 1095.903   0.035
    64  1997     3  950.206   0.031
    64  1997     4 1056.696   0.033
    64  1997     5 1000.383   0.032
    64  1997     6  997.982   0.033
    64  1997     7 1053.600   0.034
    64  1997     8 1051.787   0.033
    64  1997     9  980.186   0.032
    64  1997    10 1085.681   0.033
    64  1997    11  975.061   0.032
    64  1997    12  976.929   0.029
    64  1998     1 1010.942   0.033
    64  1998     2  993.059   0.034
    64  1998     3  952.685   0.034
    64  1998     4  973.021   0.033
    64  1998     5  998.664   0.035
    64  1998     6  944.045   0.033
    64  1998     7 1048.078   0.035
    64  1998     8 1008.683   0.034
    64  1998     9  870.609   0.031
    64  1998    10  936.415   0.032
    64  1998    11  951.257   0.031
    64  1998    12  945.366   0.031
    64  1999     1  877.205   0.034
    64  1999     2  924.688   0.035
    64  1999     3  900.910   0.034
    64  1999     4  868.994   0.033
    64  1999     5  830.628   0.033
    64  1999     6  799.814   0.029
    64  1999     7  903.097   0.033
    64  1999     8  840.092   0.032
    64  1999     9  901.354   0.032
    64  1999    10  843.750   0.033
    64  1999    11  798.197   0.030
    64  1999    12  817.990   0.030
    64  2000     1  910.404   0.037
    64  2000     2  789.120   0.034
    64  2000     3  847.463   0.033
    64  2000     4  784.395   0.034
    64  2000     5  765.168   0.032
    64  2000     6  892.078   0.036
    64  2000     7  778.077   0.033
    64  2000     8  835.263   0.036
    64  2000     9  765.519   0.031
    64  2000    10  750.096   0.033
    64  2000    11  816.369   0.035
    64  2000    12  672.708   0.031
    64  2001     1  763.326   0.033
    64  2001     2  772.005   0.035
    64  2001     3  699.897   0.033
    64  2001     4  792.061   0.037
    64  2001     5  788.077   0.036
    64  2001     6  752.688   0.036
    64  2001     7  801.627   0.036
    64  2001     8  729.022   0.034
    64  2001     9  792.290   0.038
    64  2001    10  764.704   0.037
    64  2001    11  686.877   0.032
    64  2001    12  771.081   0.037
    64  2002     1  798.249   0.037
    64  2002     2  808.134   0.037
    64  2002     3  773.894   0.035
    64  2002     4  809.344   0.037
    64  2002     5  784.864   0.038
    64  2002     6  825.828   0.039
    64  2002     7  798.313   0.041
    64  2002     8  829.461   0.042
    64  2002     9  904.321   0.044
    64  2002    10  914.142   0.047
    64  2002    11  921.341   0.046
    64  2002    12  896.328   0.047
    64  2003     1  944.244   0.037
    64  2003     2  936.633   0.037
    64  2003     3 1021.718   0.040
    64  2003     4  935.688   0.036
    64  2003     5  975.816   0.038
    64  2003     6  936.539   0.037
    64  2003     7 1021.005   0.040
    64  2003     8 1011.975   0.039
    64  2003     9 1053.081   0.042
    64  2003    10 1099.365   0.042
    64  2003    11 1006.931   0.041
    64  2003    12 1033.763   0.040
    64  2004     1 1047.628   0.034
    64  2004     2 1054.380   0.034
    64  2004     3 1033.347   0.034
    64  2004     4  960.025   0.032
    64  2004     5 1034.422   0.033
    64  2004     6 1051.705   0.036
    64  2004     7  929.771   0.030
    64  2004     8 1048.822   0.033
    64  2004     9 1012.455   0.032
    64  2004    10  979.194   0.031
    64  2004    11 1007.493   0.032
    64  2004    12  983.544   0.030
    64  2005     1  926.155   0.033
    64  2005     2  953.491   0.033
    64  2005     3 1000.285   0.035
    64  2005     4  933.530   0.033
    64  2005     5  994.047   0.035
    64  2005     6 1002.906   0.035
    64  2005     7  993.730   0.033
    64  2005     8  957.031   0.033
    64  2005     9 1038.687   0.035
    64  2005    10  893.666   0.031
    64  2005    11  884.938   0.030
    64  2005    12  933.104   0.032
    64  2006     1  981.478   0.035
    64  2006     2  892.815   0.033
    64  2006     3  968.086   0.035
    64  2006     4  983.623   0.035
    64  2006     5  903.591   0.034
    64  2006     6  890.902   0.033
    64  2006     7  954.872   0.035
    64  2006     8 1017.301   0.037
    64  2006     9  980.747   0.035
    64  2006    10  961.651   0.036
    64  2006    11  978.778   0.035
    64  2006    12 1008.024   0.036
    64  2007     1  957.160   0.033
    64  2007     2  937.298   0.033
    64  2007     3 1081.624   0.039
    64  2007     4  917.859   0.035
    64  2007     5  935.620   0.034
    64  2007     6  854.584   0.032
    64  2007     7  852.495   0.031
    64  2007     8  960.040   0.035
    64  2007     9  930.230   0.034
    64  2007    10 1031.842   0.037
    64  2007    11  948.870   0.034
    64  2007    12  828.722   0.031
    64  2008     1 1025.683   0.037
    64  2008     2  969.504   0.034
    64  2008     3 1063.735   0.035
    64  2008     4 1015.518   0.034
    64  2008     5  885.089   0.032
    64  2008     6  875.897   0.033
    64  2008     7  964.971   0.032
    64  2008     8  974.782   0.033
    64  2008     9  944.951   0.034
    64  2008    10  955.591   0.035
    64  2008    11  875.864   0.031
    64  2008    12  948.232   0.032
    64  2009     1  999.092   0.035
    64  2009     2  931.651   0.032
    64  2009     3  838.899   0.030
    64  2009     4  964.582   0.036
    64  2009     5 1037.962   0.038
    64  2009     6  996.568   0.035
    64  2009     7 1018.391   0.038
    64  2009     8 1084.868   0.041
    64  2009     9  994.905   0.038
    64  2009    10 1079.854   0.042
    64  2009    11 1148.419   0.045
    64  2009    12 1113.781   0.043
    64  2010     1 1173.168   0.036
    64  2010     2 1135.678   0.037
    64  2010     3 1035.810   0.034
    64  2010     4 1030.417   0.034
    64  2010     5 1099.016   0.037
    64  2010     6 1176.166   0.039
    64  2010     7 1192.546   0.039
    64  2010     8 1107.399   0.037
    64  2010     9 1129.035   0.036
    64  2010    10 1186.938   0.038
    64  2010    11 1154.075   0.038
    64  2010    12 1282.402   0.041
    64  2011     1 1246.006   0.035
    64  2011     2 1223.284   0.035
    64  2011     3 1192.383   0.034
    64  2011     4 1169.448   0.034
    64  2011     5 1179.671   0.032
    64  2011     6 1241.887   0.034
    64  2011     7 1240.430   0.033
    64  2011     8 1141.457   0.032
    64  2011     9 1133.568   0.031
    64  2011    10 1076.664   0.029
    64  2011    11 1145.389   0.030
    64  2011    12 1258.641   0.033
    64  2012     1 1122.200   0.035
    64  2012     2 1103.402   0.035
    64  2012     3 1178.087   0.034
    64  2012     4 1130.847   0.034
    64  2012     5 1140.390   0.034
    64  2012     6 1105.915   0.032
    64  2012     7 1119.682   0.032
    64  2012     8 1061.940   0.031
    64  2012     9 1060.538   0.030
    64  2012    10 1049.398   0.031
    64  2012    11 1128.318   0.031
    64  2012    12 1150.056   0.032
    64  2013     1 1027.512   0.035
    64  2013     2 1076.747   0.036
    64  2013     3 1037.885   0.035
    64  2013     4 1089.011   0.035
    64  2013     5 1043.354   0.035
    64  2013     6 1097.004   0.037
    64  2013     7 1023.735   0.036
    64  2013     8 1181.234   0.041
    64  2013     9 1191.902   0.042
    64  2013    10 1195.347   0.042
    64  2013    11 1158.878   0.042
    64  2013    12 1206.811   0.044
    64  2014     1 1141.131   0.035
    64  2014     2 1145.150   0.035
    64  2014     3 1328.990   0.039
    64  2014     4 1207.638   0.038
    64  2014     5 1205.364   0.039
    64  2014     6 1236.401   0.039
    64  2014     7 1244.530   0.041
    64  2014     8 1231.914   0.041
    64  2014     9 1225.174   0.039
    64  2014    10 1391.839   0.042
    64  2014    11 1248.288   0.039
    64  2014    12 1188.569   0.037
    64  2015     1 1289.164   0.035
    64  2015     2 1305.840   0.034
    64  2015     3 1356.004   0.036
    64  2015     4 1293.493   0.034
    64  2015     5 1301.640   0.034
    64  2015     6 1260.088   0.034
    64  2015     7 1258.353   0.033
    64  2015     8 1266.148   0.033
    64  2015     9 1278.900   0.034
    64  2015    10 1331.151   0.035
    64  2015    11 1208.271   0.031
    64  2015    12 1254.614   0.033
    64  2016     1 1393.254   0.038
    64  2016     2 1243.181   0.034
    64  2016     3 1204.558   0.033
    64  2016     4 1237.208   0.034
    64  2016     5 1201.216   0.033
    64  2016     6 1261.453   0.033
    64  2016     7 1177.287   0.033
    64  2016     8 1343.798   0.035
    64  2016     9 1306.755   0.034
    64  2016    10 1305.985   0.035
    64  2016    11 1312.108   0.034
    64  2016    12 1179.556   0.032
    64  2017     1 1251.005   0.035
    64  2017     2 1274.665   0.035
    64  2017     3 1292.902   0.035
    64  2017     4 1320.572   0.036
    64  2017     5 1210.698   0.033
    64  2017     6 1247.509   0.033
    64  2017     7 1197.656   0.033
    64  2017     8 1248.813   0.032
    64  2017     9 1266.682   0.035
    64  2017    10 1096.325   0.030
    64  2017    11 1119.576   0.030
    64  2017    12 1247.560   0.033
    64  2018     1 1227.572   0.036
    64  2018     2 1176.031   0.035
    64  2018     3 1249.426   0.035
    64  2018     4 1214.727   0.034
    64  2018     5 1149.936   0.033
    64  2018     6 1134.137   0.032
    64  2018     7 1081.320   0.032
    64  2018     8 1186.937   0.033
    64  2018     9 1070.033   0.031
    64  2018    10 1059.582   0.031
    64  2018    11 1177.546   0.032
    64  2018    12 1076.079   0.029
    64  2019     1 1055.196   0.032
    64  2019     2 1139.956   0.035
    64  2019     3 1062.700   0.033
    64  2019     4 1042.911   0.033
    64  2019     5 1064.256   0.033
    64  2019     6  977.964   0.032
    64  2019     7 1097.859   0.033
    64  2019     8 1002.441   0.030
    64  2019     9 1097.964   0.033
    64  2019    10 1021.444   0.032
    64  2019    11 1040.805   0.032
    64  2019    12 1059.406   0.032
    65  1990     1  897.334   0.031
    65  1990     2 1042.679   0.035
    65  1990     3  957.352   0.033
    65  1990     4  972.749   0.032
    65  1990     5  999.515   0.034
    65  1990     6 1138.601   0.038
    65  1990     7 1059.756   0.036
    65  1990     8 1059.342   0.036
    65  1990     9  987.450   0.034
    65  1990    10 1064.756   0.035
    65  1990    11 1016.228   0.034
    65  1990    12 1015.432   0.034
    65  1991     1  965.374   0.033
    65  1991     2 1114.457   0.036
    65  1991     3 1110.269   0.037
    65  1991     4  981.197   0.033
    65  1991     5 1036.449   0.034
    65  1991     6  992.659   0.033
    65  1991     7 1083.327   0.036
    65  1991     8 1060.003   0.036
    65  1991     9 1069.600   0.036
    65  1991    10  988.223   0.034
    65  1991    11 1006.109   0.035
    65  1991    12  918.502   0.032
    65  1992     1 1025.828   0.035
    65  1992     2  966.377   0.032
    65  1992     3 1091.437   0.035
    65  1992     4  953.014   0.033
    65  1992     5  931.102   0.032
    65  1992     6 1054.716   0.034
    65  1992     7 1070.140   0.036
    65  1992     8  998.371   0.033
    65  1992     9 1028.334   0.036
    65  1992    10 1017.445   0.035
    65  1992    11 1103.934   0.037
    65  1992    12  967.708   0.032
    65  1993     1 1017.279   0.034
    65  1993     2 1053.395   0.034
    65  1993     3 1052.214   0.035
    65  1993     4 1061.004   0.035
    65  1993     5 1018.522   0.035
    65  1993     6  999.678   0.034
    65  1993     7  944.731   0.033
    65  1993     8  953.930   0.033
    65  1993     9 1046.521   0.036
    65  1993    10 1075.091   0.035
    65  1993    11 1037.222   0.034
    65  1993    12  998.283   0.034
    65  1994     1  950.196   0.032
    65  1994     2 1128.743   0.036
    65  1994     3 1052.064   0.034
    65  1994     4 1049.631   0.034
    65  1994     5 1017.979   0.035
    65  1994     6 1058.227   0.035
    65  1994     7 1134.268   0.037
    65  1994     8 1040.320   0.036
    65  1994     9 1122.496   0.038
    65  1994    10 1085.107   0.039
    65  1994    11 1135.247   0.039
    65  1994    12 1149.512   0.039
    65  1995     1 1137.221   0.034
    65  1995     2 1068.979   0.033
    65  1995     3 1098.725   0.034
    65  1995     4 1204.221   0.037
    65  1995     5 1096.724   0.034
    65  1995     6 1200.566   0.036
    65  1995     7 1130.474   0.035
    65  1995     8 1189.687   0.036
    65  1995     9 1154.832   0.035
    65  1995    10 1186.794   0.036
    65  1995    11 1154.947   0.033
    65  1995    12 1192.685   0.034
    65  1996     1 1138.117   0.034
    65  1996     2 1179.492   0.034
    65  1996     3 1076.630   0.032
    65  1996     4 1117.228   0.034
    65  1996     5 1086.706   0.032
    65  1996     6 1200.377   0.034
    65  1996     7 1087.394   0.030
    65  1996     8 1133.564   0.032
    65  1996     9 1156.723   0.032
    65  1996    10 1120.404   0.031
    65  1996    11 1071.465   0.029
    65  1996    12 1080.689   0.029
    65  1997     1 1000.936   0.032
    65  1997     2 1069.071   0.034
    65  1997     3 1024.913   0.034
    65  1997     4 1077.664   0.034
    65  1997     5  984.313   0.031
    65  1997     6  909.323   0.030
    65  1997     7 1053.481   0.034
    65  1997     8 1067.089   0.034
    65  1997     9  994.865   0.031
    65  1997    10  981.170   0.031
    65  1997    11 1034.714   0.033
    65  1997    12  987.155   0.031
    65  1998     1  981.586   0.034
    65  1998     2  991.297   0.035
    65  1998     3 1039.839   0.036
    65  1998     4 1032.089   0.035
    65  1998     5  993.413   0.034
    65  1998     6 1022.929   0.035
    65  1998     7  983.007   0.032
    65  1998     8  877.268   0.031
    65  1998     9 1030.515   0.035
    65  1998    10  903.416   0.030
    65  1998    11  966.503   0.032
    65  1998    12  926.631   0.032
    65  1999     1  944.494   0.036
    65  1999     2  903.103   0.035
    65  1999     3  844.054   0.032
    65  1999     4  897.821   0.031
    65  1999     5  958.139   0.034
    65  1999     6  867.007   0.033
    65  1999     7  893.926   0.033
    65  1999     8  841.279   0.031
    65  1999     9  837.073   0.031
    65  1999    10  851.732   0.031
    65  1999    11  897.704   0.032
    65  1999    12  825.727   0.029
    65  2000     1  890.443   0.037
    65  2000     2  803.656   0.034
    65  2000     3  870.199   0.035
    65  2000     4  834.440   0.034
    65  2000     5  756.839   0.032
    65  2000     6  808.432   0.035
    65  2000     7  742.673   0.032
    65  2000     8  879.395   0.037
    65  2000     9  783.768   0.032
    65  2000    10  710.026   0.032
    65  2000    11  824.280   0.035
    65  2000    12  748.879   0.033
    65  2001     1  784.589   0.035
    65  2001     2  857.333   0.038
    65  2001     3  716.676   0.033
    65  2001     4  740.566   0.035
    65  2001     5  733.353   0.036
    65  2001     6  711.216   0.034
    65  2001     7  779.405   0.037
    65  2001     8  754.063   0.034
    65  2001     9  732.652   0.036
    65  2001    10  768.921   0.035
    65  2001    11  806.091   0.037
    65  2001    12  715.141   0.035
    65  2002     1  807.348   0.038
    65  2002     2  807.164   0.038
    65  2002     3  789.471   0.036
    65  2002     4  773.200   0.037
    65  2002     5  683.828   0.035
    65  2002     6  865.365   0.040
    65  2002     7  850.078   0.042
    65  2002     8  764.345   0.041
    65  2002     9  864.409   0.043
    65  2002    10  860.499   0.044
    65  2002    11  831.910   0.044
    65  2002    12  937.200   0.049
    65  2003     1  987.726   0.039
    65  2003     2  932.965   0.035
    65  2003     3  894.385   0.036
    65  2003     4  857.058   0.036
    65  2003     5 1016.235   0.039
    65  2003     6  973.218   0.039
    65  2003     7  940.321   0.039
    65  2003     8 1007.793   0.040
    65  2003     9  998.536   0.042
    65  2003    10  969.114   0.039
    65  2003    11 1027.792   0.040
    65  2003    12  927.580   0.037
    65  2004     1  993.811   0.033
    65  2004     2  964.560   0.033
    65  2004     3 1009.609   0.033
    65  2004     4 1085.078   0.036
    65  2004     5 1056.157   0.033
    65  2004     6 1051.333   0.034
    65  2004     7  953.926   0.031
    65  2004     8  931.154   0.031
    65  2004     9 1065.566   0.033
    65  2004    10  977.377   0.031
    65  2004    11 1033.259   0.033
    65  2004    12  966.336   0.030
    65  2005     1  870.299   0.032
    65  2005     2  889.669   0.031
    65  2005     3  938.204   0.032
    65  2005     4  913.505   0.032
    65  2005     5  946.464   0.033
    65  2005     6 1019.881   0.035
    65  2005     7  963.221   0.033
    65  2005     8 1019.779   0.034
    65  2005     9  970.530   0.033
    65  2005    10 1075.412   0.035
    65  2005    11  957.669   0.032
    65  2005    12  921.973   0.031
    65  2006     1 1024.034   0.037
    65  2006     2  972.497   0.034
    65  2006     3 1022.344   0.037
    65  2006     4  927.546   0.032
    65  2006     5  963.480   0.034
    65  2006     6 1062.840   0.037
    65  2006     7 1086.476   0.037
    65  2006     8 1010.788   0.035
    65  2006     9  990.134   0.035
    65  2006    10  970.461   0.034
    65  2006    11  980.011   0.035
    65  2006    12  968.971   0.035
    65  2007     1  884.586   0.032
    65  2007     2  941.835   0.033
    65  2007     3  940.644   0.034
    65  2007     4  988.869   0.034
    65  2007     5  989.047   0.035
    65  2007     6  940.398   0.033
    65  2007     7  905.294   0.034
    65  2007     8  978.165   0.036
    65  2007     9  977.711   0.035
    65  2007    10 1035.294   0.038
    65  2007    11 1029.565   0.037
    65  2007    12 1006.182   0.035
    65  2008     1  994.277   0.036
    65  2008     2 1025.263   0.037
    65  2008     3  956.466   0.034
    65  2008     4 1019.553   0.035
    65  2008     5 1024.744   0.036
    65  2008     6  938.240   0.033
    65  2008     7  921.879   0.033
    65  2008     8  914.561   0.032
    65  2008     9 1008.633   0.034
    65  2008    10  984.246   0.033
    65  2008    11  955.685   0.032
    65  2008    12  926.274   0.032
    65  2009     1  880.417   0.032
    65  2009     2 1027.279   0.037
    65  2009     3  947.167   0.035
    65  2009     4 1023.897   0.036
    65  2009     5  974.925   0.037
    65  2009     6  960.376   0.035
    65  2009     7 1014.056   0.038
    65  2009     8  985.292   0.038
    65  2009     9 1026.085   0.040
    65  2009    10 1083.455   0.043
    65  2009    11 1042.543   0.041
    65  2009    12 1067.759   0.042
    65  2010     1 1080.739   0.036
    65  2010     2 1116.000   0.037
    65  2010     3 1086.196   0.035
    65  2010     4 1107.686   0.037
    65  2010     5 1103.638   0.037
    65  2010     6 1150.417   0.037
    65  2010     7 1110.463   0.036
    65  2010     8 1111.427   0.037
    65  2010     9 1221.907   0.040
    65  2010    10 1177.649   0.039
    65  2010    11 1280.067   0.041
    65  2010    12 1223.985   0.038
    65  2011     1 1182.970   0.034
    65  2011     2 1181.482   0.034
    65  2011     3 1115.436   0.033
    65  2011     4 1175.208   0.034
    65  2011     5 1211.706   0.034
    65  2011     6 1131.106   0.033
    65  2011     7 1182.589   0.033
    65  2011     8 1257.816   0.033
    65  2011     9 1177.788   0.032
    65  2011    10 1246.388   0.034
    65  2011    11 1194.551   0.031
    65  2011    12 1127.379   0.031
    65  2012     1 1129.623   0.034
    65  2012     2 1122.023   0.035
    65  2012     3 1066.593   0.031
    65  2012     4 1070.460   0.033
    65  2012     5 1101.646   0.032
